group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
3,TF,20.755423,6.701948,1.0951623552154372e-95,2.4411168897752094e-91,0.987012987012987,0.051658873302159874
3,FN1,19.978395,3.9631996,8.490791320430018e-89,9.462986926619255e-85,0.9935064935064936,0.2723224226230238
3,SFRP1,19.775753,6.7364097,4.815909661749558e-87,2.683665659009941e-83,0.948051948051948,0.033400133600534405
3,SAA1,19.545273,8.663359,4.525702717875995e-85,2.0175582716291186e-81,0.9285714285714286,0.009352037408149633
3,RGS5,19.467386,5.6471562,2.0759697198160337e-84,7.712227509116566e-81,0.948051948051948,0.07637497216655534
3,PDK4,19.098642,5.5318446,2.5913584270118058e-81,7.2201724172616435e-78,0.935064935064935,0.06190158093965709
3,PDGFA,18.387066,4.823515,1.6676157660523244e-75,4.1301283805895896e-72,0.922077922077922,0.07481629926519706
3,COL1A2,18.379122,5.108756,1.9306711353801215e-75,4.303465960762291e-72,0.9155844155844156,0.07370296147851257
3,TFAP2C,18.110294,5.1065226,2.6432724910311143e-73,4.9098786520902954e-70,0.8896103896103896,0.07370296147851257
3,HAPLN1,17.984774,7.7647715,2.564354549224261e-72,4.396881761708368e-69,0.8571428571428571,0.01002004008016032
4,MAGEC2,18.50893,5.603636,1.749417699932258e-76,1.9497260265745015e-72,0.9921259842519685,0.05245683930942895
4,RCN3,18.158337,4.968555,1.1031748648100622e-73,8.196589245538763e-70,0.984251968503937,0.08366533864541832
4,MMP8,17.453392,6.343515,3.2438412087374685e-68,1.8076305135689544e-64,0.9212598425196851,0.0283311199645861
4,CNIH3,17.236347,5.401118,1.4171413938323903e-66,6.317616333704796e-63,0.9291338582677166,0.0451527224435591
4,CDCP1,17.033257,3.0035644,4.654042419613756e-65,1.4819800790455803e-61,0.9763779527559056,0.548472775564409
4,SLC13A3,16.964352,5.908189,1.5075233948017679e-64,4.200337058766426e-61,0.8976377952755905,0.04869411243913236
4,KDELR3,16.736303,4.000254,7.12789061970489e-63,1.765340910146911e-59,0.9606299212598425,0.13191677733510404
4,ENTHD1,16.666964,4.3072176,2.2788050007404415e-62,4.617687587864041e-59,0.9448818897637795,0.09274015050907482
4,FSTL1,16.65133,3.82421,2.959466915928744e-62,5.497209796337642e-59,0.9763779527559056,0.1525011066843736
4,PDLIM4,16.45599,4.298118,7.59693171152961e-61,1.1289040523333002e-57,0.937007874015748,0.09229747675962816
5,IL7R,34.25543,4.1357183,3.620579679026049e-257,8.070272104549063e-253,0.9085365853658537,0.1937829029832038
5,TPT1,27.1289,0.5227637,4.492558944581592e-162,5.006956943736184e-158,0.9878048780487805,0.9879669089997493
5,RPL13,26.945753,0.5806518,6.396793787448821e-160,4.752817784074474e-156,0.9984756097560976,0.9974931060416145
5,RPS3,26.927061,0.52378976,1.0591132335182938e-159,5.901908493780693e-156,0.9984756097560976,0.9962396590624216
5,RPS12,26.554579,0.5638069,2.2738083426738914e-155,1.0136637591640208e-151,0.9954268292682927,0.986964151416395
5,RPS3A,26.341461,0.50535023,6.429393794708194e-153,2.3885197947340944e-149,0.9984756097560976,0.995487590874906
5,RPL9,26.317175,0.53264993,1.2197364882841256e-152,3.883989474836166e-149,0.9969512195121951,0.9874655302080722
5,EEF1A1,26.184454,0.45503926,3.9954150332419546e-151,1.1132225136370395e-147,1.0,1.0
5,TCF7,26.142653,2.7366946,1.1945937953591275e-150,2.958610633172772e-147,0.8125,0.38505891200802206
5,RPL3,26.127573,0.4712024,1.7727027664896218e-150,3.9513544665053674e-147,0.9954268292682927,0.9939834544998747
6,TYROBP,21.51792,6.01694,1.0580537754046728e-102,2.3584018653770156e-98,0.9211822660098522,0.05222872579918955
6,FCER1G,21.190191,5.894114,1.1761861176456205e-99,1.310859428116044e-95,0.9064039408866995,0.05695632597928861
6,IFI30,21.15238,4.1226974,2.623677404018364e-99,1.9493923111856447e-95,0.9507389162561576,0.210040522287258
6,AIF1,20.794708,5.616475,4.832927043794224e-96,2.6931485951543316e-92,0.896551724137931,0.05718144979738857
6,LYZ,19.959211,1.5556742,1.2466436172220634e-88,5.557537245575959e-85,0.9901477832512315,0.894867176947321
6,CST3,19.116035,2.846944,1.856992398332656e-81,6.898726759805818e-78,0.9408866995073891,0.36132372805042773
6,FGL2,18.7114,3.7882192,3.997405286569043e-78,1.2728880548231996e-74,0.8916256157635468,0.35457001350742906
6,ITGAX,18.697699,3.6093874,5.168826622429905e-78,1.4401643176745322e-74,0.8916256157635468,0.289959477712742
6,CD68,18.640486,2.3809338,1.5086489243173421e-77,3.736420502559284e-74,0.9261083743842364,0.6357496623142729
6,SERPINA1,18.515625,4.440239,1.544955798146768e-76,3.443706474069146e-73,0.8226600985221675,0.10355695632597929
7,CD4,18.956856,3.2784557,3.876427700734252e-80,8.640557344936648e-76,0.8020477815699659,0.18497242647058823
7,SPOCK2,16.774548,2.3563404,3.747049804031645e-63,4.176087006593268e-59,0.8361774744027304,0.3239889705882353
7,IL32,16.153303,2.0663795,1.0763949309866655e-58,7.997614337230926e-55,0.9488054607508533,0.46829044117647056
7,TIGIT,16.031292,2.5450761,7.726022908509964e-58,3.455505218295556e-54,0.7986348122866894,0.26217830882352944
7,MAF,16.03109,2.5720942,7.751245442565178e-58,3.455505218295556e-54,0.7406143344709898,0.30353860294117646
7,CD3D,15.821338,2.2455862,2.2173228603714284e-56,8.237354426279857e-53,0.9488054607508533,0.4138327205882353
7,CTLA4,15.487436,2.8274682,4.2177865749397523e-54,1.3430637536486726e-50,0.6962457337883959,0.17991727941176472
7,FYB,15.251446,1.5888307,1.6102763152250817e-52,4.486632383295884e-49,0.9488054607508533,0.5900735294117647
7,CD2,15.161883,2.1001825,6.3229847642473145e-52,1.5659925599452513e-48,0.9249146757679181,0.40969669117647056
7,ICOS,14.994437,3.0270023,7.983600837978924e-51,1.7795446267855023e-47,0.6552901023890785,0.16291360294117646
8,IL3RA,7.4949965,6.7000923,6.630020953445981e-14,8.311200305309242e-10,1.0,0.05296152183311716
8,PLD4,7.434998,6.631941,1.04569562918824e-13,8.311200305309242e-10,1.0,0.0425853869433636
8,SMPD3,7.426084,6.4939528,1.1186003102704228e-13,8.311200305309242e-10,1.0,0.04885430177258971
8,IGJ,7.3390007,6.1525517,2.1519467120810485e-13,1.0956367896546032e-09,1.0,0.06852572416774752
8,PTPRS,7.320487,3.943494,2.470730115085915e-13,1.0956367896546032e-09,1.0,0.2803718115002162
8,DERL3,7.2913446,5.931149,3.0687640652273387e-13,1.0956367896546032e-09,1.0,0.04561175961954172
8,MPEG1,7.2759166,5.2174196,3.4407615646398486e-13,1.0956367896546032e-09,1.0,0.12775616083009078
8,IRF7,7.123349,3.9608965,1.0533541258188746e-12,2.8411082177088415e-09,1.0,0.2576740164288802
8,SERPINF1,7.10535,4.524501,1.2001817484191163e-12,2.8411082177088415e-09,1.0,0.14267185473411154
8,LILRA4,7.097036,8.156846,1.2746111340102474e-12,2.8411082177088415e-09,0.9473684210526315,0.020536100302637268
9,SDPR,13.234052,7.722117,5.579638044077307e-40,1.0301840475855738e-35,1.0,0.020719738276990186
9,TFPI,13.196069,6.09032,9.243463863486531e-40,1.0301840475855738e-35,1.0,0.11406761177753544
9,PROX1,12.992345,6.7529497,1.3521961304915325e-38,1.0046817249552087e-34,0.9833333333333333,0.06412213740458016
9,PDLIM1,12.278948,4.6600776,1.1751594964166105e-34,6.548576293781562e-31,1.0,0.1376226826608506
9,IGFBP7,12.054247,4.096854,1.8420928910498853e-33,8.212050108300389e-30,0.9666666666666667,0.193020719738277
9,EGFL7,11.967282,5.8867207,5.2727475617274895e-33,1.9588257191817626e-29,0.9166666666666666,0.0549618320610687
9,S100A16,11.93957,3.8594172,7.360257236194204e-33,2.343716197068126e-29,0.9833333333333333,0.1941112322791712
9,CLDN5,11.922953,8.293796,8.986634223817843e-33,2.5039009606112464e-29,0.9,0.011341330425299891
9,SMAD1,11.716758,5.9463773,1.0459889443871901e-31,2.36913137523951e-28,0.9,0.04667393675027263
9,LYVE1,11.715402,8.3598795,1.0628673733690038e-31,2.36913137523951e-28,0.8833333333333333,0.010687022900763359
